name,url,category,price
Schwarzkopf Professional Goodbye Yellow Neutralising & Anti-Yellow Sulfate Free Purple Shampoo | 300 Ml,https://www.sinorbeauty.com/details/Schwarzkopf-Professional-Goodbye-Yellow-Neutralising-Anti-Yellow-Sulfate-Free-Purple-Shampoo-300-Ml/101099/,HAIR,Tk.1850
Wondersoft Professional Hair Blonder Powder (Lift Up to 10 Levels) Ultralight Blond 500GM For Men Women,https://www.sinorbeauty.com/details/Wondersoft-Professional-Hair-Blonder-Powder-Lift-Up-to-10-Levels-Ultralight-Blond-500GM-For-Men-Women/101098/,HAIR,Tk.2250
Wondersoft Professional Hair Blonder Powder (Lift Up to 10 Levels) Ultralight 200gm For Men Women,https://www.sinorbeauty.com/details/Wondersoft-Professional-Hair-Blonder-Powder-Lift-Up-to-10-Levels-Ultralight-200gm-For-Men-Women/101097/,HAIR,Tk.1400
Shiseido Crystaline N1+2 (Sensitized) Hair Straightening (400ml+400ml),https://www.sinorbeauty.com/details/Shiseido-Crystaline-N1-2-Sensitized-Hair-Straightening-400ml-400ml-/101091/,HAIR,Tk.3500
Shiseido Crystaline EX1+2(Resistant) Hair Straightening (400ml+400ml),https://www.sinorbeauty.com/details/Shiseido-Crystaline-EX1-2-Resistant-Hair-Straightening-400ml-400ml-/101090/,HAIR,Tk.3800
Matrix Opti Stright Straightening Cream Resistant 500ml + Opti Conditioning Cream neutralizer 1000ml,https://www.sinorbeauty.com/details/Matrix-Opti-Stright-Straightening-Cream-Resistant-500ml-Opti-Conditioning-Cream-neutralizer-1000ml/101087/,HAIR,Tk.3650
Loreal Xtenso Extra Resistant Hair Straightening Cream (400ml + 1000ml ),https://www.sinorbeauty.com/details/Loreal-Xtenso-Extra-Resistant-Hair-Straightening-Cream-400ml-1000ml-/101086/,HAIR,Tk.6500
Loreal Xtenso Oil Trio Extra Resistant Hair Straightening Cream (400ml + 500ml ),https://www.sinorbeauty.com/details/Loreal-Xtenso-Oil-Trio-Extra-Resistant-Hair-Straightening-Cream-400ml-500ml-/101085/,HAIR,Tk.3800
Loreal Xtenso Oil Trio Extra Resistant Hair Straightening Cream (125ml + 125ml ),https://www.sinorbeauty.com/details/Loreal-Xtenso-Oil-Trio-Extra-Resistant-Hair-Straightening-Cream-125ml-125ml-/101084/,HAIR,Tk.1450
Loreal xtenso Straightening Cream 400ml + 400ml (China),https://www.sinorbeauty.com/details/Loreal-xtenso-Straightening-Cream-400ml-400ml-China-/101083/,HAIR,Tk.1650
Ikonic Curling Tong Hair Curling Machine CT-19,https://www.sinorbeauty.com/details/Ikonic-Curling-Tong-Hair-Curling-Machine-CT-19/101082/,HAIR,Tk.5500
Ikonic Pro Titanium Shine Hair Straightener - Emerald,https://www.sinorbeauty.com/details/Ikonic-Pro-Titanium-Shine-Hair-Straightener-Emerald/101081/,HAIR,Tk.8500
Ikonic Slim Titanium Shine Hair Straightener - Black,https://www.sinorbeauty.com/details/Ikonic-Slim-Titanium-Shine-Hair-Straightener-Black/101080/,HAIR,Tk.8900
Loreal Professional Xtenso Shampoo 1500ml,https://www.sinorbeauty.com/details/Loreal-Professional-Xtenso-Shampoo-1500ml/101078/,HAIR,Tk.4000
Loreal Professional Xtenso Shampoo Sulfate Free 1500ml,https://www.sinorbeauty.com/details/Loreal-Professional-Xtenso-Shampoo-Sulfate-Free-1500ml/101077/,HAIR,Tk.4850
Sinko Styling Combo of S1 and S2 Crystallizing Hair Straightening Smoothening Cream With Smooth Macadamia Oil 800ml + 800ml,https://www.sinorbeauty.com/details/Sinko-Styling-Combo-of-S1-and-S2-Crystallizing-Hair-Straightening-Smoothening-Cream-With-Smooth-Macadamia-Oil-800ml-800ml/101073/,HAIR,Tk.2500
Sinko Styling Unisex Hair Lightener Dust free Bleaching Powder for Men and Women 500gm,https://www.sinorbeauty.com/details/Sinko-Styling-Unisex-Hair-Lightener-Dust-free-Bleaching-Powder-for-Men-and-Women-500gm/101072/,HAIR,Tk.3300
Streax Canvo Line Straightening Cream & Neutralizing Cream (Mild) 500ml+500ml,https://www.sinorbeauty.com/details/Streax-Canvo-Line-Straightening-Cream-Neutralizing-Cream-Mild-500ml-500ml/101071/,HAIR,Tk.2200
Streax Canvo Line Straightening Cream & Neutralizing Cream (Intense) 500ml+500ml,https://www.sinorbeauty.com/details/Streax-Canvo-Line-Straightening-Cream-Neutralizing-Cream-Intense-500ml-500ml/101070/,HAIR,Tk.2200
Godrej Professional KeraSmooth Keratin Treatment (Single Use),https://www.sinorbeauty.com/details/Godrej-Professional-KeraSmooth-Keratin-Treatment-Single-Use-/101069/,HAIR,Tk.5500
"Loreal Paris Feria Multi-Faceted Shimmering Permanent Hair Color, 45 Deep Bronzed Brown",https://www.sinorbeauty.com/details/Loreal-Paris-Feria-Multi-Faceted-Shimmering-Permanent-Hair-Color-45-Deep-Bronzed-Brown/101044/,HAIR,Tk.1350
Loreal Hair Color Excellence 10N Very Light Natural Blonde Age Perfect,https://www.sinorbeauty.com/details/Loreal-Hair-Color-Excellence-10N-Very-Light-Natural-Blonde-Age-Perfect/101043/,HAIR,Tk.1350
Loreal Paris Excellence Creme 8.1 Blond Clair Cendre,https://www.sinorbeauty.com/details/Loreal-Paris-Excellence-Creme-8-1-Blond-Clair-Cendre/101042/,HAIR,Tk.1350
Loreal Paris Excellence Creme 10 Lightest Blonde,https://www.sinorbeauty.com/details/Loreal-Paris-Excellence-Creme-10-Lightest-Blonde/101041/,HAIR,Tk.1350
Loreal Excellence Creme Triple Protection Color Medium Maple Brown 5AR,https://www.sinorbeauty.com/details/Loreal-Excellence-Creme-Triple-Protection-Color-Medium-Maple-Brown-5AR/101039/,HAIR,Tk.1450
Emati White Agent Blonder Powder 400g,https://www.sinorbeauty.com/details/Emati-White-Agent-Blonder-Powder-400g/101034/,HAIR,Tk.1330
Emati Speed Whitening Agent Blonder Powder 400g,https://www.sinorbeauty.com/details/Emati-Speed-Whitening-Agent-Blonder-Powder-400g/101033/,HAIR,Tk.1330
Luxliss Keratin Daily care Shampoo Keratin Daily Care Conditioner 16Fl Oz Moisturizing,https://www.sinorbeauty.com/details/Luxliss-Keratin-Daily-care-Shampoo-Keratin-Daily-Care-Conditioner-16Fl-Oz-Moisturizing/101020/,HAIR,Tk.7300
Schwarzkopf Keratin Strong Shampoo 250ml,https://www.sinorbeauty.com/details/Schwarzkopf-Keratin-Strong-Shampoo-250ml/101003/,HAIR,Tk.650
Schwarzkopf Colour Shine Shampoo - 250ml,https://www.sinorbeauty.com/details/Schwarzkopf-Colour-Shine-Shampoo-250ml/101002/,HAIR,Tk.650
Schwarzkopf Repair & Care Shampoo 250ml,https://www.sinorbeauty.com/details/Schwarzkopf-Repair-Care-Shampoo-250ml/101001/,HAIR,Tk.650
Matrix Opti Hair Care Set (Small),https://www.sinorbeauty.com/details/Matrix-Opti-Hair-Care-Set-Small-/100992/,HAIR,Tk.3500
Wella Professional Straightening Cream,https://www.sinorbeauty.com/details/Wella-Professional-Straightening-Cream/100987/,HAIR,Tk.2500
"Wella Welloxon 6% 20 Vol Cream Developer China, 1000ml",https://www.sinorbeauty.com/details/Wella-Welloxon-6-20-Vol-Cream-Developer-China-1000ml/100986/,HAIR,Tk.570
Wella Welloxon Herbal 6% 20 Vol Developer China 1000ml,https://www.sinorbeauty.com/details/Wella-Welloxon-Herbal-6-20-Vol-Developer-China-1000ml/100985/,HAIR,Tk.570
"Garnier Colour Naturals Creme Hair Colour, 70 ml + 60 g Shade 5.32, Caramel Brown",https://www.sinorbeauty.com/details/Garnier-Colour-Naturals-Creme-Hair-Colour-70-ml-60-g-Shade-5-32-Caramel-Brown/100984/,HAIR,Tk.450
Garnierr Color Naturals Nourshing Hair Color Cream 30+35g Burgundy,https://www.sinorbeauty.com/details/Garnierr-Color-Naturals-Nourshing-Hair-Color-Cream-30-35g-Burgundy/100983/,HAIR,Tk.450
Krone Proboto-X Keratin Sulfate Free Shampoo 200ml,https://www.sinorbeauty.com/details/Krone-Proboto-X-Keratin-Sulfate-Free-Shampoo-200ml/100982/,HAIR,Tk.1650
Streax Professional Vitariche Gloss Hair Serum 115 ml,https://www.sinorbeauty.com/details/Streax-Professional-Vitariche-Gloss-Hair-Serum-115-ml/100981/,HAIR,Tk.550
Loreal Professionnel Absolut Repair Shampoo for Damaged Hair 300ml,https://www.sinorbeauty.com/details/Loreal-Professionnel-Absolut-Repair-Shampoo-for-Damaged-Hair-300ml/100980/,HAIR,Tk.1550
Streax Professional Canvo Line Conditioner For Keratin - Treated Straightened Hair 240gm,https://www.sinorbeauty.com/details/Streax-Professional-Canvo-Line-Conditioner-For-Keratin-Treated-Straightened-Hair-240gm/100979/,HAIR,Tk.950
Streax Professional Canvo Line Shampoo For Keratin - Treated  Straightened Hair 300ml,https://www.sinorbeauty.com/details/Streax-Professional-Canvo-Line-Shampoo-For-Keratin-Treated-Straightened-Hair-300ml/100978/,HAIR,Tk.1050
Krone Professional Proboto-X Keratin Nourishing Masque with Hydrolyzed Protein & Argan Oil 200ml,https://www.sinorbeauty.com/details/Krone-Professional-Proboto-X-Keratin-Nourishing-Masque-with-Hydrolyzed-Protein-Argan-Oil-200ml/100977/,HAIR,Tk.1650
Krone Professional Proboto-X Keratin Sulfate Free Combo Set,https://www.sinorbeauty.com/details/Krone-Professional-Proboto-X-Keratin-Sulfate-Free-Combo-Set/100976/,HAIR,Tk.5050
LIGHTNESS ARGAN OIL ANTI FALL & RENEWAL CREAMY HAIR MASK 1000gm,https://www.sinorbeauty.com/details/LIGHTNESS-ARGAN-OIL-ANTI-FALL-RENEWAL-CREAMY-HAIR-MASK-1000gm/100974/,HAIR,Tk.1750
Matrix Opti Care Smooth Straight Hair Masque with Shea Butter 490g,https://www.sinorbeauty.com/details/Matrix-Opti-Care-Smooth-Straight-Hair-Masque-with-Shea-Butter-490g/100964/,HAIR,Tk.1650
Lolane Pixxel Professional Hair Spa Mask | Crystal Keratin 450 gm,https://www.sinorbeauty.com/details/Lolane-Pixxel-Professional-Hair-Spa-Mask-Crystal-Keratin-450-gm/100963/,HAIR,Tk.2050
Loreal Hair Spa Smoothing Creambath 490g,https://www.sinorbeauty.com/details/Loreal-Hair-Spa-Smoothing-Creambath-490g/100961/,HAIR,Tk.1950
Power Knight Natural Care Super Smoothing Treatment 50mlx8Bag,https://www.sinorbeauty.com/details/Power-Knight-Natural-Care-Super-Smoothing-Treatment-50mlx8Bag/100958/,HAIR,Tk.1650
"Streax Professional Canvo Line Complete Hair Care kit | Shampoo, Conditioner, Hair serum | Canvo Line Complete Hair care combo for Straightened & Keratin Hair",https://www.sinorbeauty.com/details/Streax-Professional-Canvo-Line-Complete-Hair-Care-kit-Shampoo-Conditioner-Hair-serum-Canvo-Line-Complete-Hair-care-combo-for-Straightened-Keratin-Hair/100957/,HAIR,Tk.2750
Keraplex Brazilian Keratin Smoothing Hair Treatment | Brazilian Keratin Hair Treatment 800ml*3 set,https://www.sinorbeauty.com/details/Keraplex-Brazilian-Keratin-Smoothing-Hair-Treatment-Brazilian-Keratin-Hair-Treatment-800ml-3-set/100955/,HAIR,Tk.7400
V&G Professional Hair Straightener v4,https://www.sinorbeauty.com/details/V-G-Professional-Hair-Straightener-v4/100954/,HAIR,Tk.1650
V&G Professional hair straightener v3,https://www.sinorbeauty.com/details/V-G-Professional-hair-straightener-v3/100953/,HAIR,Tk.1650
Professional Brazilian Keratin Treatment 1000ml*3 set | Hair Straightening Treatment | BK Keraplex Keratin,https://www.sinorbeauty.com/details/Professional-Brazilian-Keratin-Treatment-1000ml-3-set-Hair-Straightening-Treatment-BK-Keraplex-Keratin/100952/,HAIR,Tk.7400
BK Botox keraplex Profesional Brazilian Keratina Treatment 350Ml*3 Set,https://www.sinorbeauty.com/details/BK-Botox-keraplex-Profesional-Brazilian-Keratina-Treatment-350Ml-3-Set/100951/,HAIR,Tk.3500
"Streax Professional Hold & Play Funky Colours, Hair Color, 100g - Flirty Red",https://www.sinorbeauty.com/details/Streax-Professional-Hold-Play-Funky-Colours-Hair-Color-100g-Flirty-Red/100947/,HAIR,Tk.850
"Streax Professional Hold & Play Funky Colour, Hair Color, 100g - Perky Green",https://www.sinorbeauty.com/details/Streax-Professional-Hold-Play-Funky-Colour-Hair-Color-100g-Perky-Green/100946/,HAIR,Tk.850
Streax Pro Hold & Play Mystic Blue Funky Colour 100g,https://www.sinorbeauty.com/details/Streax-Pro-Hold-Play-Mystic-Blue-Funky-Colour-100g/100945/,HAIR,Tk.850
BIO-REACH Hair Straightening Cream (400ml) & Neutralizer (400ml),https://www.sinorbeauty.com/details/BIO-REACH-Hair-Straightening-Cream-400ml-Neutralizer-400ml-/100943/,HAIR,Tk.2250
DEXOU Honey Back hair spa 500ml,https://www.sinorbeauty.com/details/DEXOU-Honey-Back-hair-spa-500ml/100932/,HAIR,Tk.1150
Krone Professional Shine Bond Straigening Cream & Neutralizer,https://www.sinorbeauty.com/details/Krone-Professional-Shine-Bond-Straigening-Cream-Neutralizer/100885/,HAIR,Tk.3500
Kanina Professional hair perm cream for salon use,https://www.sinorbeauty.com/details/Kanina-Professional-hair-perm-cream-for-salon-use/100882/,HAIR,Tk.2650
ABIAO Professional Hair Straightener,https://www.sinorbeauty.com/details/ABIAO-Professional-Hair-Straightener/100799/,HAIR,Tk.2500
"IKONIC GLEAM HAIR STRAIGHTENER WITH SUPER SLIM 1 INCH ROSE GOLD PLATES FOR LONGER, THICKER HAIR",https://www.sinorbeauty.com/details/IKONIC-GLEAM-HAIR-STRAIGHTENER-WITH-SUPER-SLIM-1-INCH-ROSE-GOLD-PLATES-FOR-LONGER-THICKER-HAIR/100797/,HAIR,Tk.9200
Kemei Hair Straightener,https://www.sinorbeauty.com/details/Kemei-Hair-Straightener/100794/,HAIR,Tk.1100
Kemei Hair Crimper,https://www.sinorbeauty.com/details/Kemei-Hair-Crimper/100792/,HAIR,Tk.1100
Zeeon Hair Crimper,https://www.sinorbeauty.com/details/Zeeon-Hair-Crimper/100791/,HAIR,Tk.1600
V&G V-8227A Professional Hair Straightener Crimper,https://www.sinorbeauty.com/details/V-G-V-8227A-Professional-Hair-Straightener-Crimper/100788/,HAIR,Tk.1600
Lolane Free Style Styling Mousse,https://www.sinorbeauty.com/details/Lolane-Free-Style-Styling-Mousse/100759/,HAIR,Tk.950
Nova Gold Hair Spray 200ml,https://www.sinorbeauty.com/details/Nova-Gold-Hair-Spray-200ml/100757/,HAIR,Tk.350
Gatsby Super Hard Hair Spray 250 ml,https://www.sinorbeauty.com/details/Gatsby-Super-Hard-Hair-Spray-250-ml/100756/,HAIR,Tk.550
Gatsby Set & Keep Hair Spray - Ultra Hard 250ml,https://www.sinorbeauty.com/details/Gatsby-Set-Keep-Hair-Spray-Ultra-Hard-250ml/100755/,HAIR,Tk.430
Chirs's Hair Spray,https://www.sinorbeauty.com/details/Chirs-s-Hair-Spray/100754/,HAIR,Tk.550
Lolane Hair Spray for Extra Body ? 350 ml,https://www.sinorbeauty.com/details/Lolane-Hair-Spray-for-Extra-Body-350-ml/100752/,HAIR,Tk.1050
IKONIC HAIR STRAIGTNER - PRO STRAIGHT,https://www.sinorbeauty.com/details/IKONIC-HAIR-STRAIGTNER-PRO-STRAIGHT/100720/,HAIR,Tk.8500
Schwarzkopf Professional BlondMe 450gm,https://www.sinorbeauty.com/details/Schwarzkopf-Professional-BlondMe-450gm/100717/,HAIR,Tk.2850
V&G Professional Hair Straightener v3,https://www.sinorbeauty.com/details/V-G-Professional-Hair-Straightener-v3/100714/,HAIR,Tk.1250
TRESemm? Keratin Smooth Conditioner- 700 ml,https://www.sinorbeauty.com/details/TRESemm-Keratin-Smooth-Conditioner-700-ml/100703/,HAIR,Tk.1300
L'Oreal Elvive Dream Lengths Long Hair Conditioner for Long Damaged Hair- 500ml,https://www.sinorbeauty.com/details/L-Oreal-Elvive-Dream-Lengths-Long-Hair-Conditioner-for-Long-Damaged-Hair-500ml/100688/,HAIR,Tk.1100
Dove Hair Conditioner Straight & Silky- 320ml,https://www.sinorbeauty.com/details/Dove-Hair-Conditioner-Straight-Silky-320ml/100681/,HAIR,Tk.670
IKONIC s9+ Crimper Machine,https://www.sinorbeauty.com/details/IKONIC-s9-Crimper-Machine/100668/,HAIR,Tk.7800
V&G Hair Crimper V-8227,https://www.sinorbeauty.com/details/V-G-Hair-Crimper-V-8227/100666/,HAIR,Tk.1600
Kemei KM-1024 Professional Straightener,https://www.sinorbeauty.com/details/Kemei-KM-1024-Professional-Straightener/100665/,HAIR,Tk.1800
Kemei KM 1291 Ceramic Professional 3 in 1 Electric Hair Straightener Curler Style and Crimper,https://www.sinorbeauty.com/details/Kemei-KM-1291-Ceramic-Professional-3-in-1-Electric-Hair-Straightener-Curler-Style-and-Crimper/100664/,HAIR,Tk.900
Matrix Opti Stright Straightening Cream Normal 500ml + Opti Conditioning Cream neutralizer (1000ml),https://www.sinorbeauty.com/details/Matrix-Opti-Stright-Straightening-Cream-Normal-500ml-Opti-Conditioning-Cream-neutralizer-1000ml-/100633/,HAIR,Tk.3650
Sunsilk Soft and Smooth Conditioner- 320ml,https://www.sinorbeauty.com/details/Sunsilk-Soft-and-Smooth-Conditioner-320ml/100630/,HAIR,Tk.680
Head & Shoulders Shampoo Cool Menthol ? 450ml,https://www.sinorbeauty.com/details/Head-Shoulders-Shampoo-Cool-Menthol-450ml/100627/,HAIR,Tk.1250
Head & Shoulders Menthol Fresh Anti ? Dandruff Shampoo 500ml,https://www.sinorbeauty.com/details/Head-Shoulders-Menthol-Fresh-Anti-Dandruff-Shampoo-500ml/100625/,HAIR,Tk.1150
Matrix opti sculpt Advance shapping treatment | Smoothing cream Normal 500ml + Netrolizer 1000 ml,https://www.sinorbeauty.com/details/Matrix-opti-sculpt-Advance-shapping-treatment-Smoothing-cream-Normal-500ml-Netrolizer-1000-ml/100623/,HAIR,Tk.4000
90 Degree Straightening Straight 3 pcs Rebonding Cream,https://www.sinorbeauty.com/details/90-Degree-Straightening-Straight-3-pcs-Rebonding-Cream/100620/,HAIR,Tk.3500
Head & Shoulders: Cool Menthol 2 in 1 Anti-Dandruff Shampoo + Conditioner- 180ml,https://www.sinorbeauty.com/details/Head-Shoulders-Cool-Menthol-2-in-1-Anti-Dandruff-Shampoo-Conditioner-180ml/100608/,HAIR,Tk.320
Dove Conditioner Hairfall Rescue- 175ml,https://www.sinorbeauty.com/details/Dove-Conditioner-Hairfall-Rescue-175ml/100602/,HAIR,Tk.290
OGX Coconut Water conditioner- 385ml,https://www.sinorbeauty.com/details/OGX-Coconut-Water-conditioner-385ml/100600/,HAIR,Tk.1350
OGX Damage Remedy+ Coconut Miracle Oil Conditioner- 385ml,https://www.sinorbeauty.com/details/OGX-Damage-Remedy-Coconut-Miracle-Oil-Conditioner-385ml/100599/,HAIR,Tk.1350
Loreal Oxydant (Developer) 9% (30 Vol) -1000 ML,https://www.sinorbeauty.com/details/Loreal-Oxydant-Developer-9-30-Vol-1000-ML/100594/,HAIR,Tk.1950
Revlon ColorSilk Beautiful 3D Hair Color - 48 Burgundy,https://www.sinorbeauty.com/details/Revlon-ColorSilk-Beautiful-3D-Hair-Color-48-Burgundy/100592/,HAIR,Tk.550
Revlon ColorSilk Beautiful 3D Hair Color - 53 Light Auburn,https://www.sinorbeauty.com/details/Revlon-ColorSilk-Beautiful-3D-Hair-Color-53-Light-Auburn/100591/,HAIR,Tk.550
L'oreal Paris Preference Ombre Hair Colour - Ombre,https://www.sinorbeauty.com/details/L-oreal-Paris-Preference-Ombre-Hair-Colour-Ombre/100590/,HAIR,Tk.1250
Revlon ColorSilk Beautiful 3D Hair Color - 42 Medium Auburn,https://www.sinorbeauty.com/details/Revlon-ColorSilk-Beautiful-3D-Hair-Color-42-Medium-Auburn/100589/,HAIR,Tk.510
Loreal Paris Infinia Preference Permanent Hair Colour - 6.21 Opera,https://www.sinorbeauty.com/details/Loreal-Paris-Infinia-Preference-Permanent-Hair-Colour-6-21-Opera/100588/,HAIR,Tk.1350
Ogx Keratin Oil Conditioner- 385ml,https://www.sinorbeauty.com/details/Ogx-Keratin-Oil-Conditioner-385ml/100587/,HAIR,Tk.1350
OGX Argan Oil of Morocco Conditioner- 385ml,https://www.sinorbeauty.com/details/OGX-Argan-Oil-of-Morocco-Conditioner-385ml/100584/,HAIR,Tk.1500
OGX Coconut Milk Conditioner- 385ml,https://www.sinorbeauty.com/details/OGX-Coconut-Milk-Conditioner-385ml/100583/,HAIR,Tk.1500
OGX ? Thick & Full + Biotin & Collagen Conditioner? 385 ml,https://www.sinorbeauty.com/details/OGX-Thick-Full-Biotin-Collagen-Conditioner-385-ml/100582/,HAIR,Tk.1500
OGX Brazilian Keratin Smooth Conditioner- 385ml,https://www.sinorbeauty.com/details/OGX-Brazilian-Keratin-Smooth-Conditioner-385ml/100581/,HAIR,Tk.1150
Bremod Keratin Blowout Hair Tretment  250ml + 250ml,https://www.sinorbeauty.com/details/Bremod-Keratin-Blowout-Hair-Tretment-250ml-250ml/100493/,HAIR,Tk.2850
KT Professional Home Keratin Advanced Straightening Starter Kit 120ML*4=480ML,https://www.sinorbeauty.com/details/KT-Professional-Home-Keratin-Advanced-Straightening-Starter-Kit-120ML-4-480ML/100492/,HAIR,Tk.4500
Raaga Hair serum 100ML,https://www.sinorbeauty.com/details/Raaga-Hair-serum-100ML/100487/,HAIR,Tk.980
Gk Hair (Serum Gold 50ml),https://www.sinorbeauty.com/details/Gk-Hair-Serum-Gold-50ml-/100486/,HAIR,Tk.2400
Bead Head Frizz control serum,https://www.sinorbeauty.com/details/Bead-Head-Frizz-control-serum/100485/,HAIR,Tk.1250
Shea Moisture Raw Shea & Cupuacu Frizz Defense Shampoo 379ml,https://www.sinorbeauty.com/details/Shea-Moisture-Raw-Shea-Cupuacu-Frizz-Defense-Shampoo-379ml/100475/,HAIR,Tk.1680
L?Oreal Elvive Full Restore 5 Damaged Hair Shampoo 400ml,https://www.sinorbeauty.com/details/L-Oreal-Elvive-Full-Restore-5-Damaged-Hair-Shampoo-400ml/100468/,HAIR,Tk.850
TRESemm? Keratin Smooth Shampoo 700ml,https://www.sinorbeauty.com/details/TRESemm-Keratin-Smooth-Shampoo-700ml/100453/,HAIR,Tk.1300
L'Or?al Professionnel Pro Longer Shampoo 300ml,https://www.sinorbeauty.com/details/L-Or-al-Professionnel-Pro-Longer-Shampoo-300ml/100385/,HAIR,Tk.1550
L'Or?al Professionnel Pro Longer Mask 250gm,https://www.sinorbeauty.com/details/L-Or-al-Professionnel-Pro-Longer-Mask-250gm/100384/,HAIR,Tk.1550
Loreal Professional Serie Expert Vitamino Color Resveratrol Hair Mask 250ml,https://www.sinorbeauty.com/details/Loreal-Professional-Serie-Expert-Vitamino-Color-Resveratrol-Hair-Mask-250ml/100383/,HAIR,Tk.1750
L'Or?al Professionnel Absolut Repair Golden Lightweight Mask 250gm,https://www.sinorbeauty.com/details/L-Or-al-Professionnel-Absolut-Repair-Golden-Lightweight-Mask-250gm/100382/,HAIR,Tk.1500
Loreal Professional Serie Expert Absolut Repair Protein +Gold Quinoa Hair Mask (250ml),https://www.sinorbeauty.com/details/Loreal-Professional-Serie-Expert-Absolut-Repair-Protein-Gold-Quinoa-Hair-Mask-250ml-/100381/,HAIR,Tk.1650
L'Or?al Professionnel Inforcer Mask 250gm,https://www.sinorbeauty.com/details/L-Or-al-Professionnel-Inforcer-Mask-250gm/100380/,HAIR,Tk.1650
Loreal Professional Serie Expert Liss Unlimited Pro Keratin Hair Mask (250ml),https://www.sinorbeauty.com/details/Loreal-Professional-Serie-Expert-Liss-Unlimited-Pro-Keratin-Hair-Mask-250ml-/100377/,HAIR,Tk.1550
Loreal Professional Serie Expert Liss Unlimited Pro Keratin Shampoo (300ml),https://www.sinorbeauty.com/details/Loreal-Professional-Serie-Expert-Liss-Unlimited-Pro-Keratin-Shampoo-300ml-/100375/,HAIR,Tk.1550
Loreal Xtenso Care Masque Sulfate Free (196g),https://www.sinorbeauty.com/details/Loreal-Xtenso-Care-Masque-Sulfate-Free-196g-/100370/,HAIR,Tk.2050
L?Oreal Professionnel Xtenso Care Serum,https://www.sinorbeauty.com/details/L-Oreal-Professionnel-Xtenso-Care-Serum/100368/,HAIR,Tk.1350
Loreal Professionnel Xtenso Care Serum 50ml,https://www.sinorbeauty.com/details/Loreal-Professionnel-Xtenso-Care-Serum-50ml/100365/,HAIR,Tk.1450
Loreal Xtenso Care Straight Masque196g,https://www.sinorbeauty.com/details/Loreal-Xtenso-Care-Straight-Masque196g/100362/,HAIR,Tk.1850
Streax Professionals Smooth & Shine Masque for Normal to Dry and Frizzy Hair 500gm,https://www.sinorbeauty.com/details/Streax-Professionals-Smooth-Shine-Masque-for-Normal-to-Dry-and-Frizzy-Hair-500gm/100357/,HAIR,Tk.1550
Streax Professional Vitariche Care Repair Max Masque 500gm,https://www.sinorbeauty.com/details/Streax-Professional-Vitariche-Care-Repair-Max-Masque-500gm/100355/,HAIR,Tk.1550
L'Or?al Professionnel Serie Expert Absolut Repair Shampoo,https://www.sinorbeauty.com/details/L-Or-al-Professionnel-Serie-Expert-Absolut-Repair-Shampoo/100270/,HAIR,Tk.4550
L'Or?al Professionnel Serie Expert Inforcer Shampoo 1500ml,https://www.sinorbeauty.com/details/L-Or-al-Professionnel-Serie-Expert-Inforcer-Shampoo-1500ml/100268/,HAIR,Tk.4550
L'Oreal Professionnel Oxydant Cr?me 40 Vol. 12% Developer,https://www.sinorbeauty.com/details/L-Oreal-Professionnel-Oxydant-Cr-me-40-Vol-12-Developer/100267/,HAIR,Tk.1950
Loreal Professional Oxydant Creme Developer 20% Vol,https://www.sinorbeauty.com/details/Loreal-Professional-Oxydant-Creme-Developer-20-Vol/100266/,HAIR,Tk.1950
L'Or?al Professionnel Blond Studio Multi-Techniques Lightening Powder,https://www.sinorbeauty.com/details/L-Or-al-Professionnel-Blond-Studio-Multi-Techniques-Lightening-Powder/100265/,HAIR,Tk.2950
Streax Ultralights Blonder Powder 350gm,https://www.sinorbeauty.com/details/Streax-Ultralights-Blonder-Powder-350gm/100264/,HAIR,Tk.1450
Wella Blondor Multi Blond Powder China,https://www.sinorbeauty.com/details/Wella-Blondor-Multi-Blond-Powder-China/100262/,HAIR,Tk.1150
Wella Blondor Multi Blond Powder Germany 400gm,https://www.sinorbeauty.com/details/Wella-Blondor-Multi-Blond-Powder-Germany-400gm/100261/,HAIR,Tk.1850
L'Oreal Excellence Hair Color,https://www.sinorbeauty.com/details/L-Oreal-Excellence-Hair-Color/100260/,HAIR,Tk.1250
L'Oreal Excellence Hair Color,https://www.sinorbeauty.com/details/L-Oreal-Excellence-Hair-Color/100259/,HAIR,Tk.1250
L'Oreal Excellence hair color,https://www.sinorbeauty.com/details/L-Oreal-Excellence-hair-color/100258/,HAIR,Tk.1250
L'Oreal Excellence hair color,https://www.sinorbeauty.com/details/L-Oreal-Excellence-hair-color/100257/,HAIR,Tk.1250
Matrix Opti Care Professional Ultra Smoothing Conditioner 100ml,https://www.sinorbeauty.com/details/Matrix-Opti-Care-Professional-Ultra-Smoothing-Conditioner-100ml/100249/,HAIR,Tk.580
Matrix Opti Care Professional Smoothing Conditioner 1000ml,https://www.sinorbeauty.com/details/Matrix-Opti-Care-Professional-Smoothing-Conditioner-1000ml/100248/,HAIR,Tk.2250
L?Oreal Paris Elvive Color Protecting Purple Shampoo 250ml,https://www.sinorbeauty.com/details/L-Oreal-Paris-Elvive-Color-Protecting-Purple-Shampoo-250ml/100236/,HAIR,Tk.1150
Streax Professional Vitariche Care Smooth & Shine Shampoo 300ml,https://www.sinorbeauty.com/details/Streax-Professional-Vitariche-Care-Smooth-Shine-Shampoo-300ml/100230/,HAIR,Tk.1250
