name,url,category,price
COSRX Hyaluronic Acid Intensive Cream ? 100gm,https://www.sinorbeauty.com/details/COSRX-Hyaluronic-Acid-Intensive-Cream-100gm/101339/,SKIN,Tk.1850
Professional Skin Brightening Facial Kit | 6 Steps 12 Facial Kit Set,https://www.sinorbeauty.com/details/Professional-Skin-Brightening-Facial-Kit-6-Steps-12-Facial-Kit-Set/101338/,SKIN,Tk.2650
Professional Platinum Sheen Facial Kit | 6 Steps 12 Facial Kit Set,https://www.sinorbeauty.com/details/Professional-Platinum-Sheen-Facial-Kit-6-Steps-12-Facial-Kit-Set/101337/,SKIN,Tk.3000
O3+ Bridal Facial Kit Vitamin C for Glowing Skin and Radiant Complexion Suitable for All Skin Types 136g,https://www.sinorbeauty.com/details/O3-Bridal-Facial-Kit-Vitamin-C-for-Glowing-Skin-and-Radiant-Complexion-Suitable-for-All-Skin-Types-136g/101328/,SKIN,Tk.1850
Silky Cool Whitening Facial Kit,https://www.sinorbeauty.com/details/Silky-Cool-Whitening-Facial-Kit/101324/,SKIN,Tk.4500
Silky Cool Gold Facial Kit,https://www.sinorbeauty.com/details/Silky-Cool-Gold-Facial-Kit/101323/,SKIN,Tk.5500
Wax Heater 500 Cc,https://www.sinorbeauty.com/details/Wax-Heater-500-Cc/101322/,SKIN,Tk.1850
"Wax Heater, 100W Hot Wax Warmer Silicone Pot Liner 400ml Capacity for Hair Removal",https://www.sinorbeauty.com/details/Wax-Heater-100W-Hot-Wax-Warmer-Silicone-Pot-Liner-400ml-Capacity-for-Hair-Removal/101321/,SKIN,Tk.1650
Cosmo Herbal Wax 500gm,https://www.sinorbeauty.com/details/Cosmo-Herbal-Wax-500gm/101320/,SKIN,Tk.650
Paraffin Wax for Beauty Care,https://www.sinorbeauty.com/details/Paraffin-Wax-for-Beauty-Care/101319/,SKIN,Tk.950
Beauty Hard Wax Beans 400gm,https://www.sinorbeauty.com/details/Beauty-Hard-Wax-Beans-400gm/101318/,SKIN,Tk.1150
Paraffin Wax Machine Paraffin Bath For Hands & Feet Body Moisturizing Heating Warmer Kit Paraffin Wax Heater For Home Or Beauty Salon Use,https://www.sinorbeauty.com/details/Paraffin-Wax-Machine-Paraffin-Bath-For-Hands-Feet-Body-Moisturizing-Heating-Warmer-Kit-Paraffin-Wax-Heater-For-Home-Or-Beauty-Salon-Use/101317/,SKIN,Tk.3500
"Wax Heater, Professional Wax Warmer, Large Capacity Wax Heater Feet Hands Hair Removal Wax Warmer Kit(US)",https://www.sinorbeauty.com/details/Wax-Heater-Professional-Wax-Warmer-Large-Capacity-Wax-Heater-Feet-Hands-Hair-Removal-Wax-Warmer-Kit-US-/101316/,SKIN,Tk.8500
Veet Pure Inspirations Hair Removal Cream Sensitive Skin (200ml),https://www.sinorbeauty.com/details/Veet-Pure-Inspirations-Hair-Removal-Cream-Sensitive-Skin-200ml-/101315/,SKIN,Tk.750
Veet Pure Inspirations Hair Removal Cream Normal Skin (200ml),https://www.sinorbeauty.com/details/Veet-Pure-Inspirations-Hair-Removal-Cream-Normal-Skin-200ml-/101314/,SKIN,Tk.750
Veet Pure Inspirations Hair Removal Cream Normal Skin (100ml),https://www.sinorbeauty.com/details/Veet-Pure-Inspirations-Hair-Removal-Cream-Normal-Skin-100ml-/101313/,SKIN,Tk.550
Veet Pure Inspirations Hair Removal Cream Sensitive Skin (100ml),https://www.sinorbeauty.com/details/Veet-Pure-Inspirations-Hair-Removal-Cream-Sensitive-Skin-100ml-/101312/,SKIN,Tk.550
Veet Easy-Gel Wax Strips 20 For Normal Skin,https://www.sinorbeauty.com/details/Veet-Easy-Gel-Wax-Strips-20-For-Normal-Skin/101311/,SKIN,Tk.750
Pure inspiration Cold Wax Strips ? Legs 20 strips,https://www.sinorbeauty.com/details/Pure-inspiration-Cold-Wax-Strips-Legs-20-strips/101310/,SKIN,Tk.650
Veet Easy-Gel Wax Strips 20 For Normal Skin,https://www.sinorbeauty.com/details/Veet-Easy-Gel-Wax-Strips-20-For-Normal-Skin/101309/,SKIN,Tk.650
Pro Wax Warmer Heater Machine,https://www.sinorbeauty.com/details/Pro-Wax-Warmer-Heater-Machine/101305/,SKIN,Tk.1450
Simple Kind To Skin Soothing Facial Toner (200ml),https://www.sinorbeauty.com/details/Simple-Kind-To-Skin-Soothing-Facial-Toner-200ml-/101304/,SKIN,Tk.750
Simple Daily Skin Detox Purifying Gel Wash 150ml,https://www.sinorbeauty.com/details/Simple-Daily-Skin-Detox-Purifying-Gel-Wash-150ml/101288/,SKIN,Tk.750
Simple Water Boost Micellar Water Shower Gel 500ml,https://www.sinorbeauty.com/details/Simple-Water-Boost-Micellar-Water-Shower-Gel-500ml/101287/,SKIN,Tk.950
Simple Kind to Skin Nourishing Shower Cream 500ml,https://www.sinorbeauty.com/details/Simple-Kind-to-Skin-Nourishing-Shower-Cream-500ml/101286/,SKIN,Tk.950
Simple Kind To Skin Vital Vitamin Day Cream 50ml,https://www.sinorbeauty.com/details/Simple-Kind-To-Skin-Vital-Vitamin-Day-Cream-50ml/101285/,SKIN,Tk.570
Simple Water Boost Skin Quench Sleeping Cream 50ml,https://www.sinorbeauty.com/details/Simple-Water-Boost-Skin-Quench-Sleeping-Cream-50ml/101284/,SKIN,Tk.550
Simple Kind To Skin Hydrating Light Moisturiser 125ml,https://www.sinorbeauty.com/details/Simple-Kind-To-Skin-Hydrating-Light-Moisturiser-125ml/101283/,SKIN,Tk.750
Simple Kind to Skin Moisturising Face Wash 150ml,https://www.sinorbeauty.com/details/Simple-Kind-to-Skin-Moisturising-Face-Wash-150ml/101282/,SKIN,Tk.680
Simple Water Boost Micellar Facial Gel Wash 150ml,https://www.sinorbeauty.com/details/Simple-Water-Boost-Micellar-Facial-Gel-Wash-150ml/101281/,SKIN,Tk.650
NIVEA Soft Jar Moisturising Cream ? 200 ml,https://www.sinorbeauty.com/details/NIVEA-Soft-Jar-Moisturising-Cream-200-ml/101274/,SKIN,Tk.750
Corlin Fair Glow Papaya Saffron Scrub for Face & Body 800gm,https://www.sinorbeauty.com/details/Corlin-Fair-Glow-Papaya-Saffron-Scrub-for-Face-Body-800gm/101273/,SKIN,Tk.1350
Corlin Fair Glow Papaya Saffron Skin Massage Cream for Face & Body 800gm,https://www.sinorbeauty.com/details/Corlin-Fair-Glow-Papaya-Saffron-Skin-Massage-Cream-for-Face-Body-800gm/101272/,SKIN,Tk.1350
Corlin Fair Glow Aloevera Face Pack 800g,https://www.sinorbeauty.com/details/Corlin-Fair-Glow-Aloevera-Face-Pack-800g/101271/,SKIN,Tk.1350
Corlin Fair Glow Gold Almond Scrub 800g,https://www.sinorbeauty.com/details/Corlin-Fair-Glow-Gold-Almond-Scrub-800g/101270/,SKIN,Tk.1350
Corlin Fair Glow Gold Almond Skin Massage Cream 800g,https://www.sinorbeauty.com/details/Corlin-Fair-Glow-Gold-Almond-Skin-Massage-Cream-800g/101269/,SKIN,Tk.1350
Corlin Fair Glow Aloevera Skin Massage Cream 800g,https://www.sinorbeauty.com/details/Corlin-Fair-Glow-Aloevera-Skin-Massage-Cream-800g/101268/,SKIN,Tk.1350
"Corlin Fair Glow DeTan Pack, 250g",https://www.sinorbeauty.com/details/Corlin-Fair-Glow-DeTan-Pack-250g/101267/,SKIN,Tk.850
"Corlin Fair Glow DeTan Scrub, 190g",https://www.sinorbeauty.com/details/Corlin-Fair-Glow-DeTan-Scrub-190g/101266/,SKIN,Tk.850
Corlin Fair Glow DeTan Skin Cream 190g,https://www.sinorbeauty.com/details/Corlin-Fair-Glow-DeTan-Skin-Cream-190g/101265/,SKIN,Tk.850
Corlin Fair Glow Aloevera Scrub 800g,https://www.sinorbeauty.com/details/Corlin-Fair-Glow-Aloevera-Scrub-800g/101264/,SKIN,Tk.1350
Milk Soothing Gel 500ml,https://www.sinorbeauty.com/details/Milk-Soothing-Gel-500ml/101257/,SKIN,Tk.1100
Paxmoly 99% Deep Marine Collagen Soothing Gel,https://www.sinorbeauty.com/details/Paxmoly-99-Deep-Marine-Collagen-Soothing-Gel/101256/,SKIN,Tk.1100
Nature Republic Soothing & Moisture Aloe Vera 92% Soothing Gel 300gm,https://www.sinorbeauty.com/details/Nature-Republic-Soothing-Moisture-Aloe-Vera-92-Soothing-Gel-300gm/101255/,SKIN,Tk.1100
"Super Micro Bubble Beauty Instrument,Blackhead Remover with 6 Suction",https://www.sinorbeauty.com/details/Super-Micro-Bubble-Beauty-Instrument-Blackhead-Remover-with-6-Suction/101249/,SKIN,Tk.1850
Veet Sensitive Precision Beauty Styler Trimmer Machine,https://www.sinorbeauty.com/details/Veet-Sensitive-Precision-Beauty-Styler-Trimmer-Machine/101248/,SKIN,Tk.650
Raaga Anti-Aging Facial Kit 299gm,https://www.sinorbeauty.com/details/Raaga-Anti-Aging-Facial-Kit-299gm/101247/,SKIN,Tk.950
Herbal Skin Tightning and Anti Ageing Face Mask 800gm,https://www.sinorbeauty.com/details/Herbal-Skin-Tightning-and-Anti-Ageing-Face-Mask-800gm/101245/,SKIN,Tk.650
Biofresh Aroma Fruits Facial Kit For Instant glow 305 gm,https://www.sinorbeauty.com/details/Biofresh-Aroma-Fruits-Facial-Kit-For-Instant-glow-305-gm/101243/,SKIN,Tk.1850
Biofresh Papaya Facial Kit All Skin Types 305 gm,https://www.sinorbeauty.com/details/Biofresh-Papaya-Facial-Kit-All-Skin-Types-305-gm/101242/,SKIN,Tk.1850
VLCC Natural Sciences Gold Facial Kit 60gm,https://www.sinorbeauty.com/details/VLCC-Natural-Sciences-Gold-Facial-Kit-60gm/101235/,SKIN,Tk.770
VLCC Diamond Facial Kit -60g- Skin purifying with Parlour Glow. With Colloidal Diamond,https://www.sinorbeauty.com/details/VLCC-Diamond-Facial-Kit-60g-Skin-purifying-with-Parlour-Glow-With-Colloidal-Diamond/101234/,SKIN,Tk.770
Vlcc Pearl Facial Kit 60gm,https://www.sinorbeauty.com/details/Vlcc-Pearl-Facial-Kit-60gm/101231/,SKIN,Tk.770
Vlcc Natural Sciences Anti Tan Facial Kit 60gm,https://www.sinorbeauty.com/details/Vlcc-Natural-Sciences-Anti-Tan-Facial-Kit-60gm/101230/,SKIN,Tk.770
Vlcc Natural Sciences Party Glow Facial Kit 60gm,https://www.sinorbeauty.com/details/Vlcc-Natural-Sciences-Party-Glow-Facial-Kit-60gm/101229/,SKIN,Tk.770
Professional Brazilian Soft Creme wax 400gm,https://www.sinorbeauty.com/details/Professional-Brazilian-Soft-Creme-wax-400gm/101225/,SKIN,Tk.1330
Professional Depilatory Honey Wax - Warm 400gm,https://www.sinorbeauty.com/details/Professional-Depilatory-Honey-Wax-Warm-400gm/101224/,SKIN,Tk.1330
Professional Brazilian Honey Wax 100gm,https://www.sinorbeauty.com/details/Professional-Brazilian-Honey-Wax-100gm/101223/,SKIN,Tk.650
"Wax Roller Heater for Hair Removal, Roll-on Hair Removal Depilatory Machine Roll On Wax Warmer, Heater Waxing for Women Men,Safe Painless",https://www.sinorbeauty.com/details/Wax-Roller-Heater-for-Hair-Removal-Roll-on-Hair-Removal-Depilatory-Machine-Roll-On-Wax-Warmer-Heater-Waxing-for-Women-Men-Safe-Painless/101222/,SKIN,Tk.2080
Mumtaz Hot wax 1kg,https://www.sinorbeauty.com/details/Mumtaz-Hot-wax-1kg/101221/,SKIN,Tk.600
Mumtaz Cold Wax 1kg,https://www.sinorbeauty.com/details/Mumtaz-Cold-Wax-1kg/101220/,SKIN,Tk.600
Mumtaz Hot Wax 200gm,https://www.sinorbeauty.com/details/Mumtaz-Hot-Wax-200gm/101219/,SKIN,Tk.200
Mumtaz Cold Wax 200gm,https://www.sinorbeauty.com/details/Mumtaz-Cold-Wax-200gm/101218/,SKIN,Tk.200
Dove Nourishing Body Care Beauty Cream ? 150 ml,https://www.sinorbeauty.com/details/Dove-Nourishing-Body-Care-Beauty-Cream-150-ml/101217/,SKIN,Tk.650
HAAY Skin Nourishment C Sheet Mask 1box (10p),https://www.sinorbeauty.com/details/HAAY-Skin-Nourishment-C-Sheet-Mask-1box-10p-/101200/,SKIN,Tk.850
HAAY Skin Nourishment A Sheet Mask 1 box (10p),https://www.sinorbeauty.com/details/HAAY-Skin-Nourishment-A-Sheet-Mask-1-box-10p-/101199/,SKIN,Tk.850
HAAY Skin Nourishment B Sheet Mask 1 box (10p),https://www.sinorbeauty.com/details/HAAY-Skin-Nourishment-B-Sheet-Mask-1-box-10p-/101198/,SKIN,Tk.850
"W2 Fruit Basket Kit, Strawberry Exfoliating Cleanser, Fruit Activator, Mix Fruit Massage Cream, Pomegranate Face Mask 210GM",https://www.sinorbeauty.com/details/W2-Fruit-Basket-Kit-Strawberry-Exfoliating-Cleanser-Fruit-Activator-Mix-Fruit-Massage-Cream-Pomegranate-Face-Mask-210GM/101157/,SKIN,Tk.2800
NUTRIGLOW NATURAL?S EXOTIC FRUIT FACIAL KIT 720GM,https://www.sinorbeauty.com/details/NUTRIGLOW-NATURAL-S-EXOTIC-FRUIT-FACIAL-KIT-720GM/101156/,SKIN,Tk.3600
"NutriGlow NATURAL'S Ubtan Facial Kit For Glowing Skin, Tan Removal With Haldi & Chandan, 720gm",https://www.sinorbeauty.com/details/NutriGlow-NATURAL-S-Ubtan-Facial-Kit-For-Glowing-Skin-Tan-Removal-With-Haldi-Chandan-720gm/101155/,SKIN,Tk.3600
Dr James Stretch Mark Cream 200ml,https://www.sinorbeauty.com/details/Dr-James-Stretch-Mark-Cream-200ml/101154/,SKIN,Tk.1350
Skin Academy Cleanse Facial Scrub Face Scrub 75 ml,https://www.sinorbeauty.com/details/Skin-Academy-Cleanse-Facial-Scrub-Face-Scrub-75-ml/101153/,SKIN,Tk.550
Creightons Pink Grapefruit Daily Face Scrub 150ml,https://www.sinorbeauty.com/details/Creightons-Pink-Grapefruit-Daily-Face-Scrub-150ml/101152/,SKIN,Tk.620
Beauty Formulas Honey & Almond Facial Scrub Nourishing 150ml,https://www.sinorbeauty.com/details/Beauty-Formulas-Honey-Almond-Facial-Scrub-Nourishing-150ml/101151/,SKIN,Tk.640
Beauty Formulas - Facial scrub Superfood Ginger & Turmeric 150ml,https://www.sinorbeauty.com/details/Beauty-Formulas-Facial-scrub-Superfood-Ginger-Turmeric-150ml/101149/,SKIN,Tk.640
"Vesseg Professional Insta Fair Facial Foam Paraben Free, Enhance Fairness 500gm",https://www.sinorbeauty.com/details/Vesseg-Professional-Insta-Fair-Facial-Foam-Paraben-Free-Enhance-Fairness-500gm/101148/,SKIN,Tk.1850
"Vesseg Insta Glow Face Wash Gel Paraben Free, Enhance Glow  500gm",https://www.sinorbeauty.com/details/Vesseg-Insta-Glow-Face-Wash-Gel-Paraben-Free-Enhance-Glow-500gm/101147/,SKIN,Tk.1850
DR-MEINAIER VITAMIN C Jelly Mask 500gm,https://www.sinorbeauty.com/details/DR-MEINAIER-VITAMIN-C-Jelly-Mask-500gm/101146/,SKIN,Tk.1350
Dr. Meinaier Jelly Face Mask Curacao Aloe Vera 500gm,https://www.sinorbeauty.com/details/Dr-Meinaier-Jelly-Face-Mask-Curacao-Aloe-Vera-500gm/101145/,SKIN,Tk.1350
Wokali Organic Essence Olive Oil ( Body & Hair Care) 200ml,https://www.sinorbeauty.com/details/Wokali-Organic-Essence-Olive-Oil-Body-Hair-Care-200ml/101144/,SKIN,Tk.570
Dr. Meinaeir Coffee Bath Salts 450GM,https://www.sinorbeauty.com/details/Dr-Meinaeir-Coffee-Bath-Salts-450GM/101142/,SKIN,Tk.750
"Herbdiva White Chocolate Brazilian Stripless Wax Complete Confidence For Face, Under Arms, Bikini Lines & Body (500g) Alcohol Free",https://www.sinorbeauty.com/details/Herbdiva-White-Chocolate-Brazilian-Stripless-Wax-Complete-Confidence-For-Face-Under-Arms-Bikini-Lines-Body-500g-Alcohol-Free/101139/,SKIN,Tk.2240
O3+ Anti Ageing Facial kit Brightening & Finelines Reducer With Peel off Mask 45gm,https://www.sinorbeauty.com/details/O3-Anti-Ageing-Facial-kit-Brightening-Finelines-Reducer-With-Peel-off-Mask-45gm/101138/,SKIN,Tk.1120
Creightons Body Bliss Raspberry and Pomegranate Bath & Shower 500ml,https://www.sinorbeauty.com/details/Creightons-Body-Bliss-Raspberry-and-Pomegranate-Bath-Shower-500ml/101136/,SKIN,Tk.850
Creightons Body Bliss Mango & Papaya Bath & Shower 500ml,https://www.sinorbeauty.com/details/Creightons-Body-Bliss-Mango-Papaya-Bath-Shower-500ml/101135/,SKIN,Tk.850
"KEYA SETH AROMATHERAPY, DEVICE OF DROP Fair & Bright - Serum Non-Greasy Lightweight, Skin Brightening, Whitening and Nourishing with Quick Absorbing for Unisex, 42ml",https://www.sinorbeauty.com/details/KEYA-SETH-AROMATHERAPY-DEVICE-OF-DROP-Fair-Bright-Serum-Non-Greasy-Lightweight-Skin-Brightening-Whitening-and-Nourishing-with-Quick-Absorbing-for-Unisex-42ml/101134/,SKIN,Tk.850
Keya Seth Aromatherapy Aromatic Spa Hair Conditions Serum SPF 15 42 ml,https://www.sinorbeauty.com/details/Keya-Seth-Aromatherapy-Aromatic-Spa-Hair-Conditions-Serum-SPF-15-42-ml/101133/,SKIN,Tk.750
O3+ Whitening Facial Kit With Brightening & Whitening Peel Off Power Mask (45gm),https://www.sinorbeauty.com/details/O3-Whitening-Facial-Kit-With-Brightening-Whitening-Peel-Off-Power-Mask-45gm-/101132/,SKIN,Tk.1120
"O3+ Sea White Brightening Facial Kit With Peel Off Mask Suitable For Normal To Oily Types (45g, Single Use Facial Kit)",https://www.sinorbeauty.com/details/O3-Sea-White-Brightening-Facial-Kit-With-Peel-Off-Mask-Suitable-For-Normal-To-Oily-Types-45g-Single-Use-Facial-Kit-/101131/,SKIN,Tk.1120
O3+ WHITENING FACIAL KIT For Tan-Pigmented Skin Radiance & Shine | O3+ Brightening Facial Kit | O3 plus,https://www.sinorbeauty.com/details/O3-WHITENING-FACIAL-KIT-For-Tan-Pigmented-Skin-Radiance-Shine-O3-Brightening-Facial-Kit-O3-plus/101130/,SKIN,Tk.9450
"O3+ Professional Diamond Luxury System Facial Kit For Bridal Makeup And Ultra Glow Treatments,  Perfect For All Skin Type To Increase Shine And Glow On Face",https://www.sinorbeauty.com/details/O3-Professional-Diamond-Luxury-System-Facial-Kit-For-Bridal-Makeup-And-Ultra-Glow-Treatments-Perfect-For-All-Skin-Type-To-Increase-Shine-And-Glow-On-Face/101129/,SKIN,Tk.9500
BEEONE BLEACH CREAM DIAMOND 1000 GMS,https://www.sinorbeauty.com/details/BEEONE-BLEACH-CREAM-DIAMOND-1000-GMS/101127/,SKIN,Tk.1550
Bee Pne Anti Tan Facial Kit 1100 gm,https://www.sinorbeauty.com/details/Bee-Pne-Anti-Tan-Facial-Kit-1100-gm/101125/,SKIN,Tk.2850
Bee one Skin Polishing Facial Kit 1100 gm,https://www.sinorbeauty.com/details/Bee-one-Skin-Polishing-Facial-Kit-1100-gm/101124/,SKIN,Tk.2850
Beeone Diamond Facial Kit 1100gm,https://www.sinorbeauty.com/details/Beeone-Diamond-Facial-Kit-1100gm/101123/,SKIN,Tk.3500
Beeone Five Fruit Facial Kit 1100gm,https://www.sinorbeauty.com/details/Beeone-Five-Fruit-Facial-Kit-1100gm/101122/,SKIN,Tk.3500
Beeone Gold Facial Kit 1100 gm,https://www.sinorbeauty.com/details/Beeone-Gold-Facial-Kit-1100-gm/101121/,SKIN,Tk.3500
Janseen Cosmetics Unisex Fair Skin Insta Facial Treatment Kit,https://www.sinorbeauty.com/details/Janseen-Cosmetics-Unisex-Fair-Skin-Insta-Facial-Treatment-Kit/101105/,SKIN,Tk.11500
O3+ Anti Ageing Facial kit Brightening & Finelines Reducer With Peel off Mask 45gm,https://www.sinorbeauty.com/details/O3-Anti-Ageing-Facial-kit-Brightening-Finelines-Reducer-With-Peel-off-Mask-45gm/101103/,SKIN,Tk.1250
Raaga Professional Peel Off Mask - Raaga Bright Ening Peel Off Mask,https://www.sinorbeauty.com/details/Raaga-Professional-Peel-Off-Mask-Raaga-Bright-Ening-Peel-Off-Mask/101102/,SKIN,Tk.1950
"Beeone Almond Massage Cream, 900 ml",https://www.sinorbeauty.com/details/Beeone-Almond-Massage-Cream-900-ml/101096/,SKIN,Tk.1550
"O3+ Shine & Glow Mono Dose Kit for Brightening, Whitening & Even Skin Tone (38g)",https://www.sinorbeauty.com/details/O3-Shine-Glow-Mono-Dose-Kit-for-Brightening-Whitening-Even-Skin-Tone-38g-/101095/,SKIN,Tk.1450
O3+ Bridal Facial Kit for Radiant & Glowing Skin 66ml + 54g,https://www.sinorbeauty.com/details/O3-Bridal-Facial-Kit-for-Radiant-Glowing-Skin-66ml-54g/101094/,SKIN,Tk.1550
VLCC Papaya Fruit Facial Kit + Free Rose Water Toner - 300 gms + 100 ml,https://www.sinorbeauty.com/details/VLCC-Papaya-Fruit-Facial-Kit-Free-Rose-Water-Toner-300-gms-100-ml/101093/,SKIN,Tk.2500
Cheryls Cosmeceuticals OxyDerm Anti Ageing Facial Bleach 176g + 22ml,https://www.sinorbeauty.com/details/Cheryls-Cosmeceuticals-OxyDerm-Anti-Ageing-Facial-Bleach-176g-22ml/101079/,SKIN,Tk.1950
Alovera Facial Gel Salon 500gm,https://www.sinorbeauty.com/details/Alovera-Facial-Gel-Salon-500gm/101037/,SKIN,Tk.350
